,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
141,0.487000560760498,0.12461151176312503,0.001980876922607422,0.003961753845214843,0.001,"(12, 12)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 20}",0.8239700374531835,0.8227215980024969,0.81,0.8172715894868585,0.8010012515644556,0.815,0.008557259183242896,15,0.8308846514535793,0.8230697092841514,0.8253125,0.8331771321462043,0.8247422680412371,0.8274372521850344,0.003890597025125689
142,0.46849994659423827,0.09364353064484073,0.0010013103485107422,0.002002620697021485,0.001,"(12, 12)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 30}",0.83270911360799,0.8239700374531835,0.80625,0.8247809762202754,0.818523153942428,0.82125,0.00876084332612804,3,0.8265082838386996,0.8449515473585495,0.836875,0.8394251796313652,0.8409871915026554,0.837749440466254,0.006201447019292996
143,0.5459399700164795,0.10445461630401323,0.0,0.0,0.001,"(12, 12)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 40}",0.8052434456928839,0.8202247191011236,0.80875,0.8247809762202754,0.8235294117647058,0.8165,0.0079832510872175,13,0.8315098468271335,0.8368240075023445,0.8284375,0.8434864104967198,0.8391127772571072,0.835874108416661,0.005360752765306472
144,0.20600471496582032,0.05364884442813536,0.0016144275665283202,0.002075315874731348,0.001,"(6, 6, 6)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 2}",0.7752808988764045,0.7590511860174781,0.75875,0.7672090112640801,0.7647058823529411,0.765,0.006087432205003767,112,0.7674273210378243,0.7592997811816192,0.759375,0.7697594501718213,0.7703842549203374,0.7652491614623205,0.004926604648473132
145,0.2999749660491943,0.13089561890582677,0.0010010719299316407,0.0020021438598632813,0.001,"(6, 6, 6)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 5}",0.7465667915106118,0.7428214731585518,0.73875,0.7284105131414268,0.772215269086358,0.74575,0.014546971568658081,196,0.7599249765551734,0.7508596436386371,0.7415625,0.7360199937519525,0.7719462667916276,0.7520626761474782,0.012854894705084587
146,0.1759718418121338,0.029238623496466824,0.001007413864135742,0.002014827728271484,0.001,"(6, 6, 6)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 10}",0.7590511860174781,0.7578027465667915,0.745,0.7559449311639549,0.7571964956195244,0.755,0.005099179774978875,172,0.7564864020006252,0.758674585808065,0.755,0.7572633552014996,0.7566385504529834,0.7568125786926346,0.0011909986178377523
147,0.2612453937530518,0.007998787253913743,0.0010007858276367188,0.0020015716552734372,0.001,"(6, 6, 6)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 20}",0.7465667915106118,0.7565543071161048,0.7575,0.7596996245306633,0.7596996245306633,0.756,0.004878412034941514,168,0.7461706783369803,0.758674585808065,0.75875,0.7588253670727898,0.7588253670727898,0.756249199658125,0.005039570804022379
148,0.2989919662475586,0.09620986864727323,0.0010010719299316407,0.0020021438598632813,0.001,"(6, 6, 6)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 30}",0.7615480649188514,0.7615480649188514,0.7975,0.7596996245306633,0.8110137672090113,0.77825,0.021656306486510433,81,0.7664895279774929,0.7680525164113785,0.798125,0.7644486098094345,0.816932208684786,0.7828095725766183,0.021072048444566057
149,0.41330780982971194,0.1173358168711981,0.0010015487670898438,0.0020030975341796876,0.001,"(6, 6, 6)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 40}",0.8114856429463171,0.8114856429463171,0.785,0.818523153942428,0.7609511889862328,0.7975,0.021556909635831983,47,0.8099406064395124,0.8096280087527352,0.8153125,0.8322399250234301,0.7803811308965948,0.8095004342224545,0.016727273558563228
150,0.11798548698425293,0.0022316515693976344,0.001000690460205078,0.002001380920410156,0.001,"(3, 3, 3)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3, 3), 'rp__n_components': 2}",0.7590511860174781,0.7590511860174781,0.75875,0.7596996245306633,0.7596996245306633,0.75925,0.0003828764417912044,144,0.7592997811816192,0.7592997811816192,0.759375,0.7591377694470478,0.7591377694470478,0.7592500202514668,9.567938552072704e-05
151,0.12605085372924804,0.009652553726203756,0.0010042190551757812,0.0020084381103515625,0.001,"(3, 3, 3)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3, 3), 'rp__n_components': 5}",0.7590511860174781,0.7590511860174781,0.75875,0.7596996245306633,0.7596996245306633,0.75925,0.0003828764417912044,144,0.7592997811816192,0.7592997811816192,0.759375,0.7591377694470478,0.7591377694470478,0.7592500202514668,9.567938552072704e-05
152,0.12015748023986816,0.005411376751221489,0.0029273033142089844,0.003863931718391942,0.001,"(3, 3, 3)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3, 3), 'rp__n_components': 10}",0.24094881398252185,0.24094881398252185,0.24125,0.24030037546933666,0.24030037546933666,0.24075,0.00038287644179121894,205,0.24070021881838075,0.24070021881838075,0.240625,0.2408622305529522,0.2408622305529522,0.24074997974853315,9.567938552072555e-05
153,0.2720283031463623,0.024188704558566705,0.0010010242462158204,0.002002048492431641,0.001,"(3, 3, 3)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3, 3), 'rp__n_components': 20}",0.7378277153558053,0.7590511860174781,0.72875,0.7596996245306633,0.7571964956195244,0.7485,0.01277793815363535,192,0.7330415754923414,0.7592997811816192,0.7325,0.7591377694470478,0.7413308341143393,0.7450619920470696,0.011975456122523565
154,0.1319791316986084,0.004132265298488871,0.0010007381439208984,0.0020014762878417967,0.001,"(3, 3, 3)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3, 3), 'rp__n_components': 30}",0.24094881398252185,0.24094881398252185,0.24125,0.24030037546933666,0.24030037546933666,0.24075,0.00038287644179121894,205,0.24070021881838075,0.24070021881838075,0.240625,0.2408622305529522,0.2408622305529522,0.24074997974853315,9.567938552072555e-05
155,0.13207073211669923,0.0024666473864914363,0.0020113468170166017,0.002463388112093389,0.001,"(3, 3, 3)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (3, 3, 3), 'rp__n_components': 40}",0.24094881398252185,0.24094881398252185,0.24125,0.24030037546933666,0.24030037546933666,0.24075,0.00038287644179121894,205,0.24070021881838075,0.24070021881838075,0.240625,0.2408622305529522,0.2408622305529522,0.24074997974853315,9.567938552072555e-05
156,0.3400430202484131,0.11496295576293657,0.004022645950317383,0.003770739820115973,0.001,"(12, 12, 12)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 2}",0.7702871410736579,0.7727840199750312,0.75625,0.7772215269086358,0.772215269086358,0.76975,0.007121510435591303,99,0.7696155048452642,0.7699281025320412,0.7571875,0.7700718525460793,0.7719462667916276,0.7677498453430025,0.005343974164055177
157,0.3560122013092041,0.06329686630366525,0.0019018173217773438,0.0023346364221714043,0.001,"(12, 12, 12)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 5}",0.7765293383270911,0.7815230961298377,0.76,0.7747183979974969,0.7684605757196495,0.77225,0.007415161310525942,90,0.7714910909659268,0.772116286339481,0.7840625,0.7616369884411122,0.7753826929084661,0.7729379117309974,0.0072140508034616675
158,0.4701500415802002,0.11674874128256853,0.0030033111572265623,0.002452193367061015,0.001,"(12, 12, 12)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 10}",0.7765293383270911,0.8027465667915106,0.7625,0.804755944931164,0.799749687108886,0.78925,0.01679407291061832,68,0.811816192560175,0.798374492028759,0.7725,0.8003748828491096,0.8053733208372383,0.7976877776550564,0.013422339109796615
159,0.2777444362640381,0.08123569512386337,0.0020139217376708984,0.0031165407140327003,0.001,"(12, 12, 12)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 20}",0.7740324594257179,0.7228464419475655,0.7775,0.7947434292866082,0.753441802252816,0.7645,0.02462852657375694,117,0.7724288840262582,0.7521100343857455,0.7971875,0.7900656044985942,0.7603873789440799,0.7744358803709355,0.017098282356275942
160,0.36327180862426756,0.08251817933198573,0.001607513427734375,0.00321502685546875,0.001,"(12, 12, 12)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 30}",0.8277153558052435,0.8039950062421972,0.79625,0.8110137672090113,0.8122653316645807,0.81025,0.010442537055280516,24,0.8321350422006877,0.8258830884651454,0.8165625,0.8250546704154952,0.8141205873164636,0.8227511776795584,0.006572041977061728
161,0.4591965675354004,0.10524853429235305,0.004450559616088867,0.003918480503990155,0.001,"(12, 12, 12)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 40}",0.8202247191011236,0.8227215980024969,0.80125,0.8285356695869838,0.8222778473091364,0.819,0.009294924445221476,6,0.8230697092841514,0.8274460768990309,0.83625,0.8306779131521399,0.8547328959700093,0.8344353190610663,0.011022063201140698
162,0.1637857437133789,0.018153408990497895,0.0032278060913085937,0.003953292146424723,0.0001,"(6,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 2}",0.7590511860174781,0.7590511860174781,0.75875,0.7596996245306633,0.7571964956195244,0.75875,0.0008357836410129252,160,0.7592997811816192,0.7592997811816192,0.758125,0.7575757575757576,0.7582005623242737,0.758500176452654,0.0006875771522790244
163,0.42461342811584474,0.07035152415955287,0.003239870071411133,0.003968034711280507,0.0001,"(6,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 5}",0.7553058676654182,0.7290886392009988,0.76625,0.7546933667083855,0.7384230287859824,0.74875,0.013252380350784214,190,0.7471084713973116,0.7383557361675523,0.7703125,0.7497656982193065,0.7563261480787254,0.7523737107725791,0.010662551353113545
164,0.29293041229248046,0.017538003159320956,0.0020420074462890623,0.003139955587927071,0.0001,"(6,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 10}",0.7890137328339576,0.7852684144818977,0.75875,0.7909887359198998,0.7759699624530664,0.78,0.01181122011534612,77,0.7874335729915599,0.7861831822444514,0.7896875,0.7850671665104655,0.788815995001562,0.7874374833496078,0.0016825312937852749
165,0.20672731399536132,0.0414878509833219,0.001613759994506836,0.0032275199890136725,0.0001,"(6,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 20}",0.7915106117353309,0.7965043695380774,0.79875,0.8122653316645807,0.769712140175219,0.79375,0.013835480327456306,56,0.8068146295717412,0.8140043763676149,0.7915625,0.796001249609497,0.7841299593876914,0.7985025429873088,0.010680725126071225
166,0.2811082363128662,0.036144273490763414,0.0,0.0,0.0001,"(6,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 30}",0.815230961298377,0.8089887640449438,0.7875,0.785982478097622,0.7709637046307884,0.79375,0.016201274076721072,56,0.8146295717411691,0.8161925601750547,0.7953125,0.7797563261480788,0.8078725398313027,0.8027526995791211,0.013653515812102923
167,0.2519045352935791,0.0425574689394172,0.0016068458557128907,0.0032136917114257814,0.0001,"(6,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,), 'rp__n_components': 40}",0.8077403245942572,0.815230961298377,0.79,0.8022528160200251,0.8022528160200251,0.8035,0.008260113165034166,34,0.8268208815254767,0.8136917786808378,0.818125,0.8144329896907216,0.8113089659481412,0.8168759231690356,0.005432496708539393
168,0.1159583568572998,0.04870402360698369,0.0020086288452148436,0.00310740111430694,0.0001,"(3,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (3,), 'rp__n_components': 2}",0.7403245942571786,0.7403245942571786,0.7625,0.7596996245306633,0.7596996245306633,0.7525,0.010003911350554492,180,0.745545482963426,0.745545482963426,0.75625,0.7591377694470478,0.7591377694470478,0.7531233009641896,0.00627647290169438
169,0.2024448871612549,0.022553540767278772,0.0004042148590087891,0.0008084297180175781,0.0001,"(3,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (3,), 'rp__n_components': 5}",0.7378277153558053,0.7615480649188514,0.7525,0.7546933667083855,0.7584480600750939,0.753,0.008202498193288481,177,0.7442950922163176,0.7567989996874023,0.7575,0.7575757575757576,0.7588253670727898,0.7549990433104534,0.005391649214976792
170,0.16043572425842284,0.03885546071076756,0.0,0.0,0.0001,"(3,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (3,), 'rp__n_components': 10}",0.766541822721598,0.7565543071161048,0.7375,0.7584480600750939,0.7809762202753442,0.76,0.0141622307630399,140,0.7649265395436073,0.7702407002188184,0.749375,0.7631990003124024,0.7616369884411122,0.7618756457031881,0.006889941334758666
171,0.45412726402282716,0.15744899374956567,0.0,0.0,0.0001,"(3,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (3,), 'rp__n_components': 20}",0.818976279650437,0.8102372034956304,0.8,0.818523153942428,0.7396745932415519,0.7975,0.02970358481503513,47,0.8171303532353861,0.8174429509221631,0.804375,0.817244611059044,0.746641674476726,0.8005669179386639,0.027421621751171365
172,0.4048771858215332,0.07472692811310548,0.0020136356353759764,0.0031168165539620873,0.0001,"(3,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (3,), 'rp__n_components': 30}",0.7540574282147315,0.7415730337078652,0.77,0.7797246558197747,0.785982478097622,0.76625,0.016388071006040252,105,0.7496092528915286,0.772116286339481,0.7946875,0.7863167760074976,0.7922524211184006,0.7789964472713815,0.01665209295637071
173,0.2924450397491455,0.10067435469267212,0.003220653533935547,0.003944481667987253,0.0001,"(3,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (3,), 'rp__n_components': 40}",0.7865168539325843,0.7915106117353309,0.7825,0.7847309136420526,0.7571964956195244,0.7805,0.012015703486553186,75,0.7805564238824633,0.8008752735229759,0.806875,0.7794439237738207,0.7731958762886598,0.788189299493584,0.013188134564573635
174,0.14917960166931152,0.007711218572770895,0.0004043102264404297,0.0008086204528808594,0.0001,"(12,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 2}",0.7677902621722846,0.766541822721598,0.75625,0.7634543178973717,0.7672090112640801,0.76425,0.004270486192873049,120,0.769302907158487,0.7649265395436073,0.7715625,0.7653858169322086,0.7685098406747891,0.7679375208618184,0.0024863428927926782
175,0.2282968521118164,0.05590086669759363,0.0016059398651123047,0.0032118797302246095,0.0001,"(12,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 5}",0.762796504369538,0.7815230961298377,0.77,0.7684605757196495,0.7772215269086358,0.772,0.006623519630714237,91,0.7680525164113785,0.7686777117849328,0.774375,0.7694470477975632,0.774445485785692,0.7709995523559133,0.002819728316684622
176,0.20691585540771484,0.07033031008426785,0.00282902717590332,0.0037235233691139485,0.0001,"(12,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 10}",0.7365792759051186,0.7553058676654182,0.75625,0.7897371714643304,0.7872340425531915,0.765,0.0204171538267944,112,0.7527352297592997,0.7577367927477336,0.7871875,0.7897532021243362,0.7938144329896907,0.776245431524212,0.017356023957078692
177,0.3563256740570068,0.03241755562311825,0.002414846420288086,0.0029491124731700195,0.0001,"(12,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 20}",0.8077403245942572,0.7890137328339576,0.78375,0.818523153942428,0.8122653316645807,0.80225,0.01350936797380242,41,0.8018130665833073,0.8093154110659581,0.82,0.8128709778194314,0.8303655107778819,0.8148729932493157,0.009713503668834217
178,0.27008814811706544,0.026232391424729166,0.004021501541137696,0.0033552682251492202,0.0001,"(12,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 30}",0.8264669163545568,0.7940074906367042,0.80125,0.8010012515644556,0.8060075093867334,0.80575,0.011051014862539876,31,0.8215067208502657,0.8146295717411691,0.8209375,0.8141205873164636,0.8128709778194314,0.8168130715454659,0.0036496164055047804
179,0.38275723457336425,0.05981502348311793,0.0016045570373535156,0.0032091140747070312,0.0001,"(12,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 40}",0.8314606741573034,0.8314606741573034,0.80625,0.818523153942428,0.8072590738423029,0.819,0.01105795284129687,6,0.8368240075023445,0.8415129728040013,0.8340625,0.8266166822867854,0.8316151202749141,0.834126256573609,0.004990891966822311
180,0.319442081451416,0.0484195282617154,0.0,0.0,0.0001,"(6, 6)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 2}",0.7702871410736579,0.7702871410736579,0.755,0.7684605757196495,0.7634543178973717,0.7655,0.0058150557640374205,108,0.761175367302282,0.7671147233510472,0.766875,0.767572633552015,0.7685098406747891,0.7662495129760266,0.0025979417504240036
