,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.4649503231048584,0.06418977703382861,0.0,0.0,0.1,"(5,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 4}",0.7908163265306123,0.7724489795918368,0.7979591836734694,0.7671092951991828,0.7660878447395302,0.7788893425888117,0.013038988224824608,312,0.7830525778458397,0.7679938744257274,0.7827973455844819,0.7813217657565705,0.7652462362847665,0.7760823599794773,0.007797070179975392
12,0.18228511810302733,0.017005516134909034,0.00040302276611328127,0.0008060455322265625,0.1,"(5,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 5}",0.8,0.7928571428571428,0.8,0.7763023493360572,0.7793667007150153,0.7897100857492855,0.010083020657453493,111,0.7970903522205207,0.7901990811638591,0.7830525778458397,0.7851492727736668,0.795611125287063,0.7902204818581898,0.005538061445513551
13,0.2973921298980713,0.040632223954513984,0.0010046005249023438,0.0020092010498046877,0.1,"(5,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 6}",0.7877551020408163,0.7836734693877551,0.8081632653061225,0.7844739530132788,0.7824310520939735,0.7893017558187015,0.009596421457240715,123,0.795048494129658,0.7827973455844819,0.7884124553343542,0.8009696351109977,0.8022454707833631,0.793894680188571,0.007407126325240985
14,0.3509700775146484,0.1064794167147668,0.0,0.0,0.1,"(5,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 7}",0.8051020408163265,0.7887755102040817,0.810204081632653,0.7875383043922369,0.7783452502553626,0.7939975500204165,0.011831657085309174,71,0.8014293006636038,0.7894333843797856,0.7914752424706483,0.8124521561622863,0.7662669048226588,0.7922113976997965,0.015336453510289977
15,0.18305683135986328,0.06420419004201885,0.0,0.0,0.1,"(5,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 8}",0.7969387755102041,0.7908163265306123,0.7877551020408163,0.7824310520939735,0.7763023493360572,0.7868517762351981,0.007058081663575077,154,0.801174068402246,0.8047473200612557,0.7863705972434916,0.7887216126562898,0.8068384792038785,0.7975704155134323,0.008415800839920854
16,0.3163906574249268,0.03621106522833754,0.0009213924407958984,0.0018427848815917968,0.1,"(5,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 9}",0.8,0.7785714285714286,0.8030612244897959,0.7711950970377937,0.7395301327885597,0.7784810126582279,0.022965153756854473,313,0.8072996426748341,0.8019397651863196,0.7942827973455845,0.7958662924215361,0.811431487624394,0.8021639970505337,0.006543483931779829
17,0.22405147552490234,0.04583566516704185,0.0,0.0,0.1,"(5,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (5,), 'pca__n_components': 10}",0.7938775510204081,0.789795918367347,0.7989795918367347,0.8038815117466803,0.7752808988764045,0.7923642302980809,0.009766256806881536,90,0.7922409392547218,0.7886676875957122,0.7896886166411434,0.8012248022454708,0.7833631028323552,0.7910370297138807,0.005857666105346139
18,0.13110761642456054,0.012103264195165097,0.00040383338928222655,0.0008076667785644531,0.1,"(22,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 2}",0.7836734693877551,0.7836734693877551,0.7836734693877551,0.7834525025536262,0.7834525025536262,0.7835851367905268,0.00010824013408538259,219,0.7835630423685553,0.7835630423685553,0.7835630423685553,0.7836182699668283,0.7836182699668283,0.7835851334078645,2.705588709761459e-05
19,0.19927797317504883,0.06062341632238656,0.0014087677001953125,0.0019635378714353982,0.1,"(22,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 3}",0.7877551020408163,0.7806122448979592,0.7938775510204081,0.7906026557711952,0.7773237997957099,0.7860351163740302,0.006174110313942462,177,0.7833078101071975,0.7922409392547218,0.7848392036753445,0.7843837713702475,0.7843837713702475,0.7858310991555518,0.0032442690948303278
20,0.1185652732849121,0.018301696933672885,0.0010060310363769532,0.0020120620727539064,0.1,"(22,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (22,), 'pca__n_components': 4}",0.7836734693877551,0.7785714285714286,0.789795918367347,0.780388151174668,0.7742594484167518,0.7813393221723153,0.0052087644441621075,279,0.7838182746299133,0.7848392036753445,0.7845839714139867,0.7874457769839245,0.7963766266904823,0.7874127706787302,0.004645375297254147
